playerID,schoolID,yearID
lewisri01,floridast,1987
lewissc01,unlv,1985
lewissc01,unlv,1986
lewissc01,unlv,1987
lewissc01,unlv,1988
lewissc02,ohiost,2002
lewissc02,ohiost,2003
lewissc02,ohiost,2004
lewiste01,mariettaoh,1893
lewiste01,williamsma,1894
lewiste01,williamsma,1895
lewiste01,williamsma,1896
leyriji01,gamiddl,1983
leyriji01,gamiddl,1984
leyriji01,kentucky,1985
leyvani99,laverneca,1972
leyvani99,laverneca,1973
leyvani99,laverneca,1974
leyvani99,laverneca,1975
lezcaca01,floridast,1974
lezcaca01,floridast,1975
lezcaca01,floridast,1976
lezcaca01,floridast,1977
lidgebr01,notredame,1996
lidgebr01,notredame,1997
lidgebr01,notredame,1998
liebejo01,iawescc,1989
liebejo01,iawescc,1990
liebejo01,salabama,1991
liebejo01,salabama,1992
liefeje01,longbeach,1993
liefeje01,longbeach,1994
liefeje01,longbeach,1995
liesefr01,wisconsin,1907
ligteke01,mnmorris,1990
ligteke01,mnmorris,1991
ligteke01,minnesota,1993
ligteke01,minnesota,1994
lillibo01,capasad,1949
lillibo01,usc,1950
lillibo01,usc,1951
lillibr01,washington,2003
lillibr01,washington,2004
lillibr01,washington,2005
lillide01,georgia,1985
lillide01,georgia,1986
lillide01,georgia,1987
lillyte01,cafrecc,1995
lillyte01,cafrecc,1996
linceti01,washington,2004
linceti01,washington,2005
linceti01,washington,2006
lincobr01,houston,2004
lincobr01,houston,2005
lincobr01,houston,2006
lincomi01,caameri,1994
lincomi01,caameri,1995
lincomi01,tennessee,1996
lindad01,salabama,2003
lindad01,salabama,2004
lindbem01,illinois,1955
lindbem01,illinois,1956
lindbjo01,tennessee,2006
lindbjo01,purdue,2007
lindbjo01,purdue,2008
lindca01,tulane,1923
lindca01,tulane,1924
lindca01,tulane,1925
lindeji01,bradley,1981
lindeji01,bradley,1982
lindeji01,bradley,1983
lindeto01,washington,1999
lindeto01,washington,2000
lindja01,arizonast,1966
lindja01,arizonast,1967
lindqca01,mansfield,1938
lindqca01,mansfield,1939
lindqca01,mansfield,1940
lindsbi01,guilfordnc,1904
lindsbi01,guilfordnc,1905
lindsbi01,guilfordnc,1906
lindsbi02,flbrowa,1979
lindsch02,nwestern,1956
lindsch02,nwestern,1957
lindsdo01,oksemin,1986
lindsdo01,oksemin,1987
lindsma01,idbyuid,2001
lindsma01,idbyuid,2002
linebsc01,concrdiatx,1995
linebsc01,concrdiatx,1996
linebsc01,swtexas,1997
linkjo01,vcu,2003
linkjo01,vcu,2004
lintobo01,latech,1922
lintobo01,latech,1923
lintobo01,wyoming,1925
lintodo01,ucirvine,1984
lintodo01,ucirvine,1985
lintodo01,ucirvine,1986
lintzla01,calaney,1969
lintzla01,sanjosest,1970
lintzla01,sanjosest,1971
lisenho01,rhodestn,1921
listapa01,txmclen,1987
listapa01,arizonast,1988
litscje01,sfcc,2004
litscje01,sfcc,2005
littlbr01,nclouis,1978
littlbr01,texasam,1979
littlbr01,texasam,1980
littlca01,austincol,1922
littlca01,austincol,1923
littlde01,usc,1973
littlde01,usc,1974
littlde01,usc,1975
littlja01,baylor,1910
littlja01,baylor,1911
littlja01,baylor,1912
littljo01,arizonast,1974
littljo01,azusapac,1975
littljo01,azusapac,1976
littlla01,gamiddl,1973
littlla01,gamiddl,1974
littlla01,georgia,1975
littlla01,georgia,1976
littlma01,illakel,1991
littlma01,illakel,1992
littlma01,memphis,1993
littlma01,memphis,1994
littlsc01,missouri,1983
littlwe01,calstfull,2001
littlwe01,calstfull,2002
littlwe01,calstfull,2003
littogr01,flpensa,1983
littogr01,flpensa,1984
litwhda01,bloomsburg,1935
litwhda01,bloomsburg,1936
litwhda01,bloomsburg,1937
litwhda01,bloomsburg,1938
livinsc01,texasam,1985
livinsc01,texasam,1986
livinsc01,texasam,1987
livinsc01,texasam,1988
llewecl01,unc,1917
llewecl01,unc,1920
llewecl01,unc,1921
llewecl01,unc,1922
lockdo01,wichitast,1956
lockdo01,wichitast,1957
lockebo02,iowast,1958
lockebo02,iowast,1959
lockebo02,iowast,1960
lockhke01,oralrob,1985
lockhke01,oralrob,1986
locklst01,wisconsin,1947
locklst01,wisconsin,1948
loducpa01,arizonast,1993
loewead01,flchipo,2003
loeweca01,missst,1992
loeweca01,missst,1993
loeweca01,missst,1994
loftoja01,calacco,1993
loftoke01,arizona,1988
loftufr01,stbonny,1920
loftufr01,stbonny,1921
loganbo02,txtempl,2003
loganno01,mscopia,1999
loganno01,mscopia,2000
lohseky01,cabutte,1997
loiseri01,txodess,1991
lollati01,arkansas,1977
lollati01,arkansas,1978
lomando01,cabakjc,1977
lombast01,flgccco,1978
lombast01,flgccco,1979
lombast01,florida,1980
lombast01,florida,1981
lomonke01,arftsmi,1991
lonboji01,stanford,1962
lonboji01,stanford,1963
longbi01,miamioh,1979
longbi01,miamioh,1980
longbi01,miamioh,1981
longbo01,carsnewm,1973
longjo01,kentst,1990
longjo01,kentst,1991
longle01,lafayette,1909
longle01,lafayette,1910
longle01,lafayette,1911
longoev01,carioho,2004
longoev01,longbeach,2005
longoev01,longbeach,2006
lookbr01,michiganst,1964
lookde01,michiganst,1958
lookde01,michiganst,1959
loonebr01,bostoncoll,1989
loonebr01,bostoncoll,1990
loonebr01,bostoncoll,1991
loopeaa01,oklahoma,1996
loopeaa01,arftsmi,1997
loopeaa01,iaindia,1998
loopebr01,wichitast,1994
loopebr01,wichitast,1995
loopebr01,wichitast,1996
lopatar01,chicago,1939
lopatar01,chicago,1940
lopatar01,chicago,1941
lopesda01,iawesleyan,1965
lopesda01,iawesleyan,1966
lopesda01,washburn,1967
lopezal02,azmescc,1990
lopezal02,azmescc,1991
lopezja02,virginia,1996
lopezja02,virginia,1997
lopezja02,virginia,1998
lopezlu03,coastcar,1991
lopezlu03,coastcar,1992
lopezlu03,coastcar,1993
lopezlu03,coastcar,1994
lopezmi01,floridast,1993
lopezmi01,floridast,1994
lopezmi01,floridast,1995
lordha01,batesme,1905
loretma01,nwestern,1990
loretma01,nwestern,1991
loretma01,nwestern,1992
loretma01,nwestern,1993
lorraan01,stanford,1991
lorraan01,stanford,1992
lorraan01,stanford,1993
loucksc01,seoklahoma,1975
loucksc01,seoklahoma,1976
loucksc01,seoklahoma,1977
loughbi01,manhattan,1878
loughbi01,manhattan,1879
loughbi01,manhattan,1880
loughbi01,manhattan,1881
loughbi01,manhattan,1882
loughda01,mercyhurst,2005
loughda01,mercyhurst,2006
loughda01,mercyhurst,2007
loughla01,santaclara,1961
loughla01,santaclara,1963
loughla01,santaclara,1964
loupaa01,tulane,2007
loupaa01,tulane,2008
loupaa01,tulane,2009
lovigja01,nysuffo,1975
lovigja01,nysuffo,1976
lovigja01,nysuffo,1977
lovripe01,mesast,1961
lovripe01,arizonast,1962
lovulto01,ucla,1984
lovulto01,ucla,1985
lovulto01,ucla,1986
lovulto01,ucla,1987
lowelmi01,flinternat,1993
lowelmi01,flinternat,1994
lowelmi01,flinternat,1995
lowema01,utarl,2002
lowema01,utarl,2004
lowenjo01,ucriver,1966
lowenjo01,ucriver,1967
lowenjo01,ucriver,1968
lowerte01,loyolamary,1991
lowese01,txmclen,1990
lowese01,txmclen,1991
lowese01,arizonast,1992
lowfl01,dartmouth,1913
lowfl01,dartmouth,1914
lowrije01,stanford,2003
lowrije01,stanford,2004
lowrije01,stanford,2005
lowrydw01,unc,1977
lowrydw01,unc,1978
lowrydw01,unc,1979
lowrydw01,unc,1980
lowryno01,caventu,1999
lowryno01,pepperdine,2000
lowryno01,pepperdine,2001
loyndmi01,floridast,1984
loyndmi01,floridast,1985
loyndmi01,floridast,1986
lozadwi01,flmdwjc,1978
lubrast01,cachabo,1974
lubrast01,cachabo,1975
lubrast01,ucriver,1976
lubrast01,ucriver,1977
lucased01,dartmouth,2002
lucased01,dartmouth,2003
lucased01,dartmouth,2004
lucasga01,carivcc,1973
lucasga01,chapmanca,1975
lucasga01,chapmanca,1976
luceyjo01,fordham,1918
luceyjo01,catholic,1919
luceyjo01,catholic,1920
lucrojo01,ulala,2005
lucrojo01,ulala,2006
lucrojo01,ulala,2007
lucydo01,stanford,2002
lucydo01,stanford,2003
lucydo01,stanford,2004
ludolwi01,stmarysca,1920
ludolwi01,stmarysca,1921
ludwier01,unlv,1993
ludwiry01,unlv,1997
ludwiry01,unlv,1998
ludwiry01,unlv,1999
luebbla01,kentucky,1988
luebbla01,kentucky,1989
luebbla01,kentucky,1990
luebkco01,ohiost,2005
luebkco01,ohiost,2006
luebkco01,ohiost,2007
lueckri01,texasam,1980
lueckri01,texasam,1981
lueckri01,texasam,1982
lueckri01,texasam,1983
luetglu01,rice,2008
lugoju01,okconno,1994
lugoju01,okconno,1995
lukacro01,njbrook,1987
lukasma01,okstate,1992
lukasma01,flbreva,1993
lukema01,california,1990
lukema01,california,1991
lukema01,california,1992
lumenra01,umass,1956
lumenra01,umass,1957
lunddo01,michigan,1943
lunddo01,michigan,1944
lunddo01,michigan,1945
lundgca01,illinois,1899
lundgca01,illinois,1900
lundgca01,illinois,1901
lundgca01,illinois,1902
lundqda01,unlv,1992
lundqda01,azcochi,1993
lundsto01,michigan,1969
lundsto01,michigan,1970
lunsftr01,txgrays,1998
lunsftr01,txtech,1999
lunsftr01,txtech,2000
lupieto01,harvard,1937
lupieto01,harvard,1938
lupieto01,harvard,1939
luploal01,michiganst,1959
lusadsc01,florida,1983
lusadsc01,florida,1984
lusadsc01,florida,1985
lusher01,niagara,1909
luttrly01,ilwesleyan,1948
lutzza01,alverniapa,2005
lutzza01,alverniapa,2006
lutzza01,alverniapa,2007
luuloke01,camodes,1993
lydysc01,azsouth,1989
lynchda01,smethodist,1947
lynchda01,smethodist,1948
lynched01,scarolina,1974
lynched01,scarolina,1975
lynched01,scarolina,1976
lynched01,scarolina,1977
lynchmi02,brown,1899
lynchmi02,brown,1900
lynchmi02,brown,1901
lynchmi02,brown,1903
lynchwa01,niagara,1916
lynchwa01,niagara,1917
lynnfr01,usc,1971
lynnfr01,usc,1972
lynnfr01,usc,1973
lynnla01,olemiss,2006
lynnla01,olemiss,2007
lynnla01,olemiss,2008
lyonbr01,utdixie,1999
lyonbr01,utdixie,2000
lyonsba01,deltast,1979
lyonsba01,deltast,1980
lyonsba01,deltast,1981
lyonsba01,deltast,1982
lyonsbi01,sillinois,1977
lyonsbi01,sillinois,1978
lyonsbi01,sillinois,1979
lyonsbi01,sillinois,1980
lyonshe01,occidental,1934
lyonshe01,occidental,1935
lyonshe01,occidental,1936
lyonshe01,occidental,1937
lyonsst01,oregonst,1979
lyonsst01,oregonst,1980
lyonsst01,oregonst,1981
lyonste01,baylor,1920
lyonste01,baylor,1921
lyonste01,baylor,1922
lyonste01,baylor,1923
lyonsty01,okstate,2007
lyonsty01,okstate,2008
lyonsty01,okstate,2009
lyonsty01,okstate,2010
lysanri01,cacitru,1972
lysanri01,cacitru,1973
lysanri01,calstla,1974
lyttlji01,floridast,1965
lyttlji01,floridast,1966
maaske01,california,1984
maaske01,california,1985
maaske01,california,1986
mabeuch01,lewclarkst,2000
mabeuch01,lewclarkst,2001
mabryjo01,wchester,1989
mabryjo01,wchester,1990
mabryjo01,wchester,1991
macdobo01,rutgers,1984
macdobo01,rutgers,1985
macdobo01,rutgers,1986
macdobo01,rutgers,1987
macdoha01,paschuy,1927
macdoha01,paschuy,1928
macdomi01,wake,1997
macdomi01,wake,1998
macdomi01,wake,1999
macfami01,santaclara,1983
macfami01,santaclara,1984
macfami01,santaclara,1985
machake01,pittsburgh,1970
machake01,pittsburgh,1971
machake01,pittsburgh,1972
machami01,rice,1974
machami01,rice,1975
machech01,txchrist,1967
machech01,txchrist,1968
macheda01,cmichigan,1971
macheda01,cmichigan,1972
mackbi01,syracuse,1907
mackbi01,syracuse,1908
mackde01,villanova,1866
mackde01,villanova,1867
mackde01,villanova,1868
mackde01,villanova,1869
mackde01,villanova,1870
mackea01,niagara,1909
mackeke01,yale,1955
mackeke01,yale,1956
mackfr01,stmarysca,1920
mackife01,purdue,1938
mackife01,purdue,1939
mackife01,purdue,1940
mackoro01,ilssjco,1995
mackoro01,ilssjco,1996
mackost01,txpanol,1975
mackost01,baylor,1976
mackost01,baylor,1977
mackqu01,cacerri,1984
mackqu01,cacerri,1985
mackqu01,ucsb,1986
mackqu01,ucsb,1987
macksh01,ucla,1982
macksh01,ucla,1983
macksh01,ucla,1984
mackto01,lamar,1981
mackto01,lamar,1982
maclilo01,meramec,1986
maclilo01,meramec,1987
macphwa01,princeton,1920
macphwa01,princeton,1921
macphwa01,princeton,1922
macrima01,notredame,2002
macrima01,notredame,2003
macrima01,notredame,2004
macwhke01,bryant,1974
macwhke01,bryant,1975
macwhke01,bryant,1976
maddemi01,ncolorado,1977
maddemi01,ncolorado,1978
maddemi01,ncolorado,1979
maddemo01,scspart,1979
maddoel01,michigan,1968
maddoje01,cacerri,1972
maddoje01,cacerri,1973
maddoje01,arizonast,1974
maddoje01,arizonast,1975
maddojo99,lafayette,1973
maddojo99,lafayette,1974
maddojo99,lafayette,1975
maddumi01,utep,1980
maddumi01,utep,1981
maddumi01,utep,1982
madisda01,lsu,1941
madisda01,lsu,1943
madissc01,vandy,1977
madissc01,vandy,1978
madissc01,vandy,1979
madissc01,vandy,1980
madjeed01,setonhall,1928
madjeed01,setonhall,1929
madjeed01,setonhall,1930
madjeed01,setonhall,1931
madlobi01,iaseccs,1970
madrial01,azyavap,1982
madrial01,azyavap,1983
madribo01,ilmorai,1996
madribo01,ilmorai,1997
madribo01,ptparkpa,1998
magadda01,alabama,1981
magadda01,alabama,1982
magadda01,alabama,1983
magalev01,cacerri,1984
magalev01,cacerri,1985
magalev01,texasam,1986
magalev01,texasam,1987
mageewe01,mspearl,1991
mageewe01,mspearl,1992
mageewe01,samford,1993
mageewe01,samford,1994
magnami01,ucla,1986
magnami01,ucla,1987
magnami01,ucla,1988
magnest01,cornell,1909
magnest01,cornell,1910
magnest01,cornell,1911
magnuji01,wioshkosh,1965
magnuji01,wioshkosh,1966
magnutr01,louisville,2004
magnutr01,louisville,2005
magnutr01,louisville,2006
magnutr01,louisville,2007
magrajo01,arizona,1983
magrajo01,arizona,1984
magrajo01,arizona,1985
magrato01,flbrowa,1982
magripe01,santaclara,1962
magripe01,santaclara,1963
magripe01,santaclara,1964
magruch01,washington,1996
magruch01,washington,1997
magruch01,washington,1998
maguifr01,holycross,1919
maguifr01,holycross,1920
maguifr01,holycross,1921
maguifr01,holycross,1922
mahanar01,villanova,1934
mahanar01,villanova,1935
mahanar01,villanova,1936
maharke01,indiana,2001
maharke01,illtjco,2002
maharke01,indiana,2003
maharke01,indiana,2004
mahayro01,ilssjco,1990
mahayro01,ilssjco,1991
mahlbgr01,wisconsin,1970
mahlbgr01,wisconsin,1971
mahlbgr01,wisconsin,1972
mahlbgr01,wisconsin,1973
mahlemi01,trinitytx,1971
mahlemi01,trinitytx,1972
mahlemi01,trinitytx,1973
mahlemi01,trinitytx,1974
mahleri01,trinitytx,1972
mahleri01,trinitytx,1973
mahleri01,trinitytx,1974
maholpa01,missst,2001
maholpa01,missst,2002
maholpa01,missst,2003
mahonch01,manhattan,1905
mahonch01,manhattan,1906
mahonch01,fordham,1907
mahonch01,fordham,1908
mahonch01,fordham,1909
mahonch01,fordham,1910
mahonda02,holycross,1909
mahonda02,holycross,1910
mahonjo01,richmond,2005
mahonjo01,richmond,2006
mahonjo01,richmond,2007
mahonmi01,georgetown,1893
mahonmi01,georgetown,1894
mahonmi01,georgetown,1895
mahonmi01,georgetown,1896
mahonmi02,creighton,1992
mahonmi02,creighton,1993
mahonmi02,creighton,1994
mahonmi02,creighton,1995
maiermi01,toledo,2001
maiermi01,toledo,2002
maiermi01,toledo,2003
mainejo01,charlotte,2000
mainejo01,charlotte,2001
mainejo01,charlotte,2002
mainesc01,miamifl,2005
mainesc01,miamifl,2006
mainesc01,miamifl,2007
majewva01,rutgers,2000
majewva01,rutgers,2001
majewva01,rutgers,2002
makowto01,nyeriec,1966
makowto01,nyeriec,1967
makowto01,buffalost,1968
makowto01,buffalost,1970
maksumi01,njccmor,1986
maksumi01,salabama,1987
malasma01,akron,1998
malasma01,akron,1999
malasma01,akron,2000
malerji01,miamifl,1977
malerji01,flmdkjc,1978
malinto01,whittierca,1930
mallebr01,kennesawst,1996
malleje01,baylor,1955
malleje01,baylor,1956
malleje01,baylor,1957
mallema01,syracuse,1942
malliro01,catafjc,1984
malloal01,austincol,1908
malloal01,austincol,1909
mallobo01,pittsburgh,1941
mallobo02,virginia,1983
mallobo02,virginia,1984
mallobo02,virginia,1985
mallobo02,virginia,1986
malloji01,unc,1939
malloji01,unc,1940
malloma01,flsanta,1991
malloma01,flsanta,1992
mallosh01,flmanat,1972
malonch01,bostoncoll,1908
malonch01,bostoncoll,1909
malonch02,mothree,1985
malonch02,mothree,1986
malonji01,cafrecc,1959
malonma02,olemiss,2004
malonma02,olemiss,2005
malonpa02,juniatapa,1921
malonse01,georgetown,1990
malonse01,georgetown,1991
malonse01,georgetown,1992
malonse01,georgetown,1993
mamaual01,duquesne,1911
mamaual01,duquesne,1912
mandeha01,iowa,1937
manesse01,ecarolina,2008
manesse01,ecarolina,2009
manesse01,ecarolina,2010
manesse01,ecarolina,2011
mangaji01,santaclara,1947
mangaji01,santaclara,1948
mangaji01,santaclara,1949
mangima01,ncstate,2005
mangima01,ncstate,2006
mangima01,okstate,2007
mannich01,flpolkc,1998
mannich01,flpolkc,1999
mannich01,tampa,2000
mannich01,tampa,2001
mannida01,pbsc,1992
mannier01,auburn,1909
mannier01,auburn,1910
mannier01,auburn,1911
mannji01,mamassa,1993
manshje01,notredame,2005
manshje01,notredame,2006
mantoje01,temple,1983
mantoje01,temple,1984
mantoje01,temple,1985
manueba01,lsu,1986
manueba01,lsu,1987
manvidi01,yale,1945
manwaki01,coastcar,1984
manwaki01,coastcar,1985
manwaki01,coastcar,1986
manzeto01,tulane,2002
manzeto01,tulane,2003
manzeto01,tulane,2004
manzeto01,tulane,2005
mapleho01,oregonst,1926
mapleho01,oregonst,1928
mapleho01,oregonst,1929
marakpa01,cotrini,1984
marakpa01,cotrini,1985
marcush01,missouri,2001
marcush01,swmost,2002
marcush01,swmost,2003
marlodi01,davidson,1948
maronlo01,casdmjc,1964
maronlo01,casdmjc,1965
maronni01,florida,2009
maronni01,florida,2010
maronni01,florida,2011
marotmi01,cflorida,1996
marotmi01,cflorida,1997
marotmi01,cflorida,1998
marrobu01,davidson,1928
marrobu01,davidson,1929
marshda01,casequo,1961
marshda01,calobcc,1962
marshdo01,sliprock,1899
marshdo01,sliprock,1900
marshdo02,olemiss,1925
marshdo02,olemiss,1926
marshdo02,olemiss,1927
marshja01,mojeffe,2002
marshja01,mojeffe,2003
marshji01,cacompt,1950
marshse01,vcu,2001
marshse01,vcu,2002
marshse01,vcu,2003
marshto01,toledo,1986
marshto01,toledo,1987
marshto01,toledo,1988
martedo01,georgetown,1904
martedo01,georgetown,1905
martibi01,georgetown,1914
martibu01,casacra,1967
martida01,flvalen,1983
martido01,tuftsma,1909
martido01,tuftsma,1910
martido01,tuftsma,1911
martijd02,flnovas,2007
martijd02,flnovas,2008
martijd02,flnovas,2009
martije01,scspart,1968
martije01,scspart,1969
martije01,furman,1970
martije01,furman,1971
martijo03,ucsb,1932
martijo05,emichigan,1975
martijo05,emichigan,1976
martijo05,emichigan,1977
martijo05,emichigan,1978
martijo07,bostoncoll,2002
martijo07,bostoncoll,2003
martijo07,bostoncoll,2004
martijo07,bostoncoll,2005
martimi01,ormount,1978
martira03,txverno,1991
martira03,txverno,1992
martire01,richmond,1974
martire01,richmond,1975
martire01,richmond,1976
martire01,richmond,1977
martiru01,flchipo,2001
martiru01,flchipo,2002
martist01,guilfordnc,1930
martist01,guilfordnc,1931
martist01,guilfordnc,1932
martist01,guilfordnc,1933
martiti01,coloradost,1970
martiti01,coloradost,1971
martiti01,coloradost,1972
martiti02,tampa,1986
martiti02,tampa,1987
martiti02,tampa,1988
martybo01,linfieldor,1949
martybo01,linfieldor,1950
martybo01,linfieldor,1951
martybo01,linfieldor,1952
martzra01,scarolina,1977
marzajo01,temple,1982
marzajo01,temple,1983
marzajo01,temple,1984
mashoda01,arizona,1989
mashoda01,arizona,1990
mashoda01,arizona,1991
masonde01,rollins,1908
masonde01,rollins,1910
masondo01,iaparso,1963
masondo01,iaparso,1964
masonmi01,mnnorma,1978
masonmi01,mnnorma,1979
masonmi01,oralrob,1980
masonro01,saginawval,1979
masonro01,saginawval,1980
massago01,holycross,1954
massago01,holycross,1955
massago01,holycross,1956
massago01,holycross,1957
massemi01,texas,1913
massemi01,texas,1914
masseni01,flstpet,2001
massero01,tennessee,1911
masteda01,michiganst,1987
masteda01,michiganst,1988
masteda01,michiganst,1989
masteju01,sandiegost,2006
mastewa01,upenn,1929
mastewa01,upenn,1930
mastewa01,upenn,1931
mastnto01,furman,2000
mastnto01,furman,2001
mastnto01,furman,2002
mastnto01,furman,2003
mastrda01,winthrop,2005
mastrda01,sindiana,2006
mastrda01,sindiana,2007
mathech01,bucknell,1899
mathegr01,casajco,1982
mathegr01,calstfull,1983
mathegr01,calstfull,1984
mathemi01,michigan,1989
mathemi01,michigan,1990
mathemi01,michigan,1991
mathete01,ulamo,1984
mathete01,ulamo,1985
mathete01,ulamo,1986
mathete01,ulamo,1987
mathetj01,meramec,1989
mathetj01,meramec,1990
mathetj01,unlv,1991
mathetj01,unlv,1992
mathido01,azcentr,2003
mathido01,azcentr,2004
mathido01,missouri,2005
mathiro01,missouri,1978
mathiro01,missouri,1979
mathiro01,missouri,1980
matosju01,ilssjco,1993
matosju01,ilssjco,1994
matrada01,pepperdine,1996
matrada01,pepperdine,1997
matrada01,pepperdine,1998
mattetr01,flmdwjc,1994
matthga02,camissi,1993
matthga02,camissi,1994
matthmi01,mdmontg,1992
mattike01,uncashe,2005
mattike01,uncashe,2006
mattike01,uncashe,2007
mattike01,uncashe,2008
mattocl01,vatech,1927
mattocl01,vatech,1928
mattocl01,vatech,1929
mattoji01,washleeva,1919
mattoji01,washleeva,1920
matulri01,samhouston,1973
matulri01,samhouston,1974
matulri01,samhouston,1975
matusbr01,sandiego,2006
matusbr01,sandiego,2007
matusbr01,sandiego,2008
matusle01,toledo,1973
matusle01,toledo,1974
matusle01,toledo,1975
matusle01,toledo,1976
maureda01,okstate,1995
maureda01,okstate,1996
maureda01,okstate,1997
maurero01,evansville,1986
maurero01,evansville,1987
maurero01,evansville,1988
mauseti01,txchrist,1986
mauseti01,txchrist,1987
mauseti01,txchrist,1988
maxcybr01,olemiss,1990
maxcybr01,olemiss,1991
maxvida01,wshngtonmo,1958
maxvida01,wshngtonmo,1959
maxvida01,wshngtonmo,1960
maxwech01,wmichigan,1945
maxweja01,mtennst,1991
maxweja01,mtennst,1992
maxweja01,mtennst,1993
maxweju01,maryland,2002
maxweju01,maryland,2003
maxweju01,maryland,2005
maybejo02,stanford,2003
maybejo02,stanford,2004
maybejo02,stanford,2005
mayda02,casacra,1992
mayered02,california,1951
mayered02,california,1952
mayerer01,gatech,1908
mayerer01,gatech,1909
maynach01,dartmouth,1920
maynach01,dartmouth,1921
maynach01,dartmouth,1922
maynebr01,caorang,1987
maynebr01,calstfull,1988
maynebr01,calstfull,1989
mayoja01,notredame,1944
mayoja01,notredame,1945
mayoja01,notredame,1946
mayoja01,notredame,1947
maypi01,indiana,1930
maypi01,indiana,1931
maypi01,indiana,1932
maysc01,wistvnspt,1980
maysc01,wistvnspt,1981
maysc01,wistvnspt,1982
maysc01,wistvnspt,1983
maysjo01,flmanat,1995
maysoed01,deltast,2002
maysoed01,deltast,2003
mcafebi01,michigan,1928
mcafebi01,michigan,1929
mcallbi01,tennessee,1909
mcallbi01,tennessee,1910
mcanaer01,txparis,1966
mcandja01,florida,1987
mcandja01,florida,1988
mcandja01,florida,1989
mcandji01,iowa,1963
mcandji01,iowa,1965
mcanupa01,oxnard,2000
mcanupa01,oxnard,2001
mcanupa01,longbeach,2002
mcbetma01,scarolina,1999
mcbetma01,scarolina,2000
mcbetma01,scarolina,2001
mcbriba01,wminstermo,1969
mcbriba01,wminstermo,1970
mcbrige01,wisacre,1900
mcbrige01,wisacre,1901
mcbrima02,lehigh,2004
mcbrima02,lehigh,2005
mcbrima02,lehigh,2006
mcbripe01,manhattan,1895
mcbripe01,manhattan,1896
mcbripe01,manhattan,1897
mcbripe01,manhattan,1898
mccabjo01,purdue,1958
mccabjo01,purdue,1959
mccabjo01,purdue,1960
mccahbi01,duke,1940
mccahbi01,duke,1941
mccahbi01,duke,1942
mccamra01,grcanyon,1984
mccamra01,grcanyon,1985
mccaral01,ilstvia,1907
mccaral01,ilstvia,1908
mccaral01,ilstvia,1909
mccarbi01,fordham,1905
mccarbr01,colamar,2002
mccarda01,stanford,1989
mccarda01,stanford,1990
mccarda01,stanford,1991
mccarje01,upenn,1947
mccarje01,upenn,1948
mccarjo99,niagara,1904
mccarjo99,niagara,1905
mccarjo99,niagara,1906
mccaski01,vermont,1980
mccaski01,vermont,1981
mccaski01,vermont,1982
mccauji01,unionny,1882
mccauji01,unionny,1883
mcclajo01,tennessee,1952
mccleje01,georgia,1909
mcclell01,valpo,1978
mcclell01,valpo,1979
mcclell01,valpo,1980
mcclepa01,cacsmat,1986
mccleza01,indiana,1998
mccleza01,indiana,1999
mccleza01,indiana,2000
mccloji01,stbonny,1931
mccloji01,stbonny,1932
mcclubo01,cacsmat,1972
mcclubo01,cacsmat,1973
mcclula01,amherstma,1907
mcclula01,amherstma,1908
mcclula01,amherstma,1909
mcclula01,amherstma,1910
mcclula01,wvirginia,1911
mcconam01,beloitwi,1903
mcconsa02,ballst,1995
mcconsa02,ballst,1996
mcconsa02,ballst,1997
mccormo01,bucknell,1902
mccoymi01,sandiego,2000
mccoymi01,sandiego,2001
mccoymi01,sandiego,2002
mccraqu01,duke,1989
mccraqu01,duke,1990
mccraqu01,duke,1991
mccraqu01,duke,1992
mccraro01,casmjco,1982
mccraro01,cawlajc,1983
mccrato01,casmjco,1958
mccreto01,georgetown,1895
mccrobo01,smiss,2001
mccrobo01,smiss,2002
mccrobo01,smiss,2003
mccurha01,illinois,1920
mccurha01,illinois,1921
mccurha01,illinois,1922
mccurje01,txsjjcn,1989
mccurje01,txsjjcn,1990
mccutda01,centok,2002
mccutda01,oklahoma,2004
mccutda01,oklahoma,2005
mccutda01,oklahoma,2006
mcdavra01,azweste,1990
mcdilal01,arktech,1991
mcdilal01,arktech,1992
mcdonbe01,lsu,1987
mcdonbe01,lsu,1988
mcdonbe01,lsu,1989
mcdondo01,cotrini,1994
mcdondo01,azyavap,1995
mcdoned01,notredame,1908
mcdoned01,notredame,1909
mcdonja02,casacra,1991
mcdonja02,casacra,1992
mcdonja02,houston,1993
mcdonja03,cagolde,2003
mcdonjo01,kutztown,1899
mcdonjo01,kutztown,1900
mcdonjo03,ctconap,1993
mcdonjo03,ctconap,1994
mcdonjo03,providence,1995
mcdonjo03,providence,1996
mcdonke01,utah,1992
mcdonke01,cacypre,1993
mcdonke01,pepperdine,1994
mcdoude01,knoxil,1893
mcdouma01,flsanta,1997
mcdouma01,flsanta,1998
mcdouma01,floridast,1999
mcdouma01,floridast,2000
mcdowja01,stanford,1985
mcdowja01,stanford,1986
mcdowja01,stanford,1987
mcdowod01,flmdnjc,1981
mcdowod01,flmdnjc,1982
mcdowod01,arizonast,1983
mcdowod01,arizonast,1984
mcdowro01,bowlgreen,1980
mcdowro01,bowlgreen,1981
mcdowro01,bowlgreen,1982
mcelvpr01,carsnewm,1900
mcelvpr01,carsnewm,1901
mcelvpr01,carsnewm,1902
mcelvpr01,carsnewm,1903
mcelwle01,bowdoinme,1913
mcelwle01,bowdoinme,1914
