playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
housepa02,1987,1,HOU,NL,RF,1,0,8,1,0,0,0,,,,,
howelja02,1987,1,CAL,AL,LF,78,60,1708,130,2,2,0,,,,,
howelja02,1987,1,CAL,AL,RF,15,11,279,19,2,0,0,,,,,
hugheke01,1987,2,PHI,NL,LF,13,9,253,17,0,0,0,,,,,
hugheke01,1987,2,PHI,NL,RF,6,6,147,9,1,1,0,,,,,
incavpe01,1987,1,TEX,AL,LF,132,130,3275,217,8,13,0,,,,,
jacksbo01,1987,1,KCA,AL,CF,21,15,443,30,0,0,0,,,,,
jacksbo01,1987,1,KCA,AL,LF,95,89,2299,148,8,8,1,,,,,
jacksbo01,1987,1,KCA,AL,RF,3,3,76,3,1,1,0,,,,,
jacksch03,1987,1,HOU,NL,CF,12,4,143,6,0,0,0,,,,,
jacksch03,1987,1,HOU,NL,LF,1,0,3,0,0,0,0,,,,,
jacksda03,1987,1,CHN,NL,CF,3,0,15,1,0,0,0,,,,,
jacksda03,1987,1,CHN,NL,LF,2,0,12,0,0,0,0,,,,,
jacksre01,1987,1,OAK,AL,RF,20,20,492,29,0,0,0,,,,,
jamesch02,1987,1,PHI,NL,CF,16,10,268,24,1,0,0,,,,,
jamesch02,1987,1,PHI,NL,LF,96,77,2050,169,4,2,1,,,,,
jamesch02,1987,1,PHI,NL,RF,5,3,90,2,0,0,0,,,,,
jamesdi01,1987,1,ATL,NL,CF,99,96,2574,213,3,1,1,,,,,
jamesdi01,1987,1,ATL,NL,LF,29,22,606,48,2,0,0,,,,,
javiest01,1987,1,OAK,AL,CF,52,29,896,95,3,1,3,,,,,
javiest01,1987,1,OAK,AL,LF,8,4,120,6,0,1,0,,,,,
javiest01,1987,1,OAK,AL,RF,15,3,145,10,0,0,0,,,,,
jeffest01,1987,1,SDN,NL,CF,83,77,1821,167,1,3,1,,,,,
jeffest01,1987,1,SDN,NL,LF,61,20,792,61,2,0,0,,,,,
jelksgr01,1987,1,PHI,NL,LF,1,1,18,4,0,0,0,,,,,
jeltzst01,1987,1,PHI,NL,LF,1,0,5,1,0,0,0,,,,,
johnsho01,1987,1,NYN,NL,LF,2,0,11,0,0,0,0,,,,,
johnsla03,1987,1,SLN,NL,CF,6,2,71,9,0,0,0,,,,,
johnsla03,1987,1,SLN,NL,LF,3,0,34,2,0,0,0,,,,,
johnsla03,1987,1,SLN,NL,RF,17,11,277,18,0,2,0,,,,,
jonesru01,1987,1,CAL,AL,CF,3,2,45,4,0,0,0,,,,,
jonesru01,1987,1,CAL,AL,LF,52,24,778,45,1,3,0,,,,,
jonesru01,1987,1,CAL,AL,RF,21,13,307,32,1,0,0,,,,,
jonestr01,1987,1,CIN,NL,CF,34,26,686,65,1,0,0,,,,,
jonestr01,1987,1,CIN,NL,LF,56,42,1190,99,3,1,0,,,,,
jonestr01,1987,1,CIN,NL,RF,17,11,317,28,0,1,0,,,,,
keedypa01,1987,1,CHA,AL,LF,1,0,6,0,0,0,0,,,,,
kellyro01,1987,1,NYA,AL,CF,16,12,368,43,0,2,0,,,,,
kellyro01,1987,1,NYA,AL,RF,1,0,6,1,0,0,0,,,,,
kingemi01,1987,1,SEA,AL,CF,6,0,42,5,0,0,0,,,,,
kingemi01,1987,1,SEA,AL,RF,111,97,2480,221,15,2,3,,,,,
kittlro01,1987,1,NYA,AL,LF,2,1,27,4,1,0,0,,,,,
kommibr01,1987,1,ML4,AL,RF,5,3,93,11,0,0,0,,,,,
krukjo01,1987,1,SDN,NL,LF,29,29,681,42,3,1,0,,,,,
kunkeje01,1987,1,TEX,AL,CF,2,0,12,0,0,0,0,,,,,
kunkeje01,1987,1,TEX,AL,LF,1,0,6,1,0,0,0,,,,,
kutchra01,1987,1,SFN,NL,CF,4,1,47,6,0,0,0,,,,,
kutchra01,1987,1,SFN,NL,LF,1,0,9,1,0,0,0,,,,,
kutchra01,1987,1,SFN,NL,RF,1,0,6,1,0,0,0,,,,,
lacyle01,1987,1,BAL,AL,CF,1,1,27,3,0,1,0,,,,,
lacyle01,1987,1,BAL,AL,LF,1,0,6,1,0,0,0,,,,,
lacyle01,1987,1,BAL,AL,RF,79,61,1711,129,11,3,2,,,,,
landrke01,1987,1,LAN,NL,CF,6,3,93,7,1,0,1,,,,,
landrke01,1987,1,LAN,NL,LF,15,4,165,9,2,2,0,,,,,
landrke01,1987,1,LAN,NL,RF,45,27,796,57,2,2,2,,,,,
landrti01,1987,1,SLN,NL,CF,7,5,105,14,0,0,0,,,,,
landrti01,1987,1,SLN,NL,LF,2,2,42,4,0,0,0,,,,,
landrti01,1987,1,SLN,NL,RF,17,5,191,22,1,0,0,,,,,
landrti01,1987,2,LAN,NL,LF,19,5,201,12,1,1,0,,,,,
landrti01,1987,2,LAN,NL,RF,14,5,166,17,0,0,0,,,,,
lawleto01,1987,1,SLN,NL,RF,1,1,24,0,0,0,0,,,,,
leachri01,1987,1,TOR,AL,LF,21,9,282,16,0,0,0,,,,,
leachri01,1987,1,TOR,AL,RF,22,20,447,33,1,1,0,,,,,
lemonch01,1987,1,DET,AL,CF,145,130,3514,348,4,3,1,,,,,
leonaje01,1987,1,SFN,NL,CF,1,1,21,1,0,1,0,,,,,
leonaje01,1987,1,SFN,NL,LF,127,113,3086,196,7,6,1,,,,,
lindeji01,1987,1,SLN,NL,LF,1,0,3,0,0,0,0,,,,,
lindeji01,1987,1,SLN,NL,RF,48,45,1032,78,4,2,3,,,,,
lopesda01,1987,1,HOU,NL,LF,5,5,116,6,0,1,0,,,,,
lusadsc01,1987,1,DET,AL,CF,3,0,33,8,0,0,0,,,,,
lusadsc01,1987,1,DET,AL,LF,6,0,30,2,0,0,0,,,,,
lusadsc01,1987,1,DET,AL,RF,16,11,319,20,0,1,0,,,,,
lynnfr01,1987,1,BAL,AL,CF,102,97,2519,234,2,2,1,,,,,
lyonsst01,1987,1,CHA,AL,CF,8,6,156,22,0,0,0,,,,,
lyonsst01,1987,1,CHA,AL,LF,6,4,99,10,1,0,1,,,,,
lyonsst01,1987,1,CHA,AL,RF,2,1,27,3,0,0,0,,,,,
macksh01,1987,1,SDN,NL,CF,90,51,1582,158,1,3,0,,,,,
macksh01,1987,1,SDN,NL,RF,2,2,42,1,0,0,0,,,,,
maldoca01,1987,1,SFN,NL,LF,4,1,63,3,0,0,0,,,,,
maldoca01,1987,1,SFN,NL,RF,115,113,2917,176,9,5,0,,,,,
manniri01,1987,1,ML4,AL,CF,8,0,59,6,0,0,0,,,,,
manniri01,1987,1,ML4,AL,LF,21,6,254,20,0,0,0,,,,,
manniri01,1987,1,ML4,AL,RF,51,16,550,44,1,3,0,,,,,
marshmi02,1987,1,LAN,NL,RF,102,102,2634,146,5,2,0,,,,,
martica01,1987,1,SDN,NL,LF,78,76,1637,116,6,4,0,,,,,
martida01,1987,1,CHN,NL,CF,134,119,3073,276,9,6,1,,,,,
martida01,1987,1,CHN,NL,LF,14,0,82,6,1,0,0,,,,,
martida01,1987,1,CHN,NL,RF,3,0,27,0,0,0,0,,,,,
matthga01,1987,1,CHN,NL,LF,2,2,30,2,0,0,0,,,,,
mazzile01,1987,1,NYN,NL,CF,2,0,9,0,0,0,0,,,,,
mazzile01,1987,1,NYN,NL,LF,12,6,171,12,0,0,0,,,,,
mazzile01,1987,1,NYN,NL,RF,13,5,203,13,1,0,0,,,,,
mcclell01,1987,1,CIN,NL,LF,1,1,24,1,0,0,0,,,,,
mcdowod01,1987,1,TEX,AL,CF,126,106,2877,263,5,3,1,,,,,
mcgeewi01,1987,1,SLN,NL,CF,152,149,4024,353,8,7,1,,,,,
mcgwima01,1987,1,OAK,AL,RF,3,2,54,1,0,0,0,,,,,
mcreyke01,1987,1,NYN,NL,LF,150,147,3882,286,8,4,0,,,,,
meierda01,1987,1,TEX,AL,LF,6,4,99,7,0,1,0,,,,,
meierda01,1987,1,TEX,AL,RF,2,2,51,3,0,0,0,,,,,
milleda01,1987,1,CAL,AL,LF,14,12,228,16,0,0,0,,,,,
milleda01,1987,1,CAL,AL,RF,4,2,33,4,0,0,0,,,,,
milneed01,1987,1,SFN,NL,CF,84,40,1399,133,0,1,0,,,,,
mitchke01,1987,1,SDN,NL,LF,3,3,39,3,0,0,0,,,,,
mitchke01,1987,2,SFN,NL,LF,2,1,24,0,0,0,0,,,,,
mitchke01,1987,2,SFN,NL,RF,1,0,11,0,0,0,0,,,,,
moorech02,1987,1,TOR,AL,LF,2,1,24,0,0,1,0,,,,,
moorech02,1987,1,TOR,AL,RF,3,0,15,1,0,0,0,,,,,
moronje01,1987,1,NYA,AL,LF,1,0,6,0,0,0,0,,,,,
moronje01,1987,1,NYA,AL,RF,1,0,3,0,0,0,0,,,,,
morriji01,1987,2,DET,AL,LF,1,1,21,4,0,0,0,,,,,
morriji01,1987,2,DET,AL,RF,2,2,33,1,0,0,0,,,,,
morrijo07,1987,1,SLN,NL,CF,8,2,92,13,1,0,0,,,,,
morrijo07,1987,1,SLN,NL,LF,2,0,10,0,0,0,0,,,,,
morrijo07,1987,1,SLN,NL,RF,68,24,872,74,0,1,0,,,,,
mosebll01,1987,1,TOR,AL,CF,153,148,3933,294,7,6,1,,,,,
mosesjo01,1987,1,SEA,AL,CF,97,87,2313,205,5,3,0,,,,,
mosesjo01,1987,1,SEA,AL,RF,4,3,84,14,0,0,0,,,,,
motleda01,1987,1,ATL,NL,LF,2,1,27,2,0,0,0,,,,,
mumphje01,1987,1,CHN,NL,CF,1,0,6,0,0,0,0,,,,,
mumphje01,1987,1,CHN,NL,LF,78,70,1699,117,5,1,0,,,,,
mumphje01,1987,1,CHN,NL,RF,6,6,132,6,0,0,0,,,,,
murphda05,1987,1,ATL,NL,RF,159,159,4220,327,14,8,2,,,,,
murphdw01,1987,1,OAK,AL,CF,79,70,1808,183,1,3,0,,,,,
newmaal01,1987,1,MIN,AL,LF,2,0,12,0,0,0,0,,,,,
nichore01,1987,1,MON,NL,CF,50,42,896,95,4,1,0,,,,,
nichore01,1987,1,MON,NL,LF,7,0,48,7,0,0,0,,,,,
nichore01,1987,1,MON,NL,RF,5,0,36,1,0,0,0,,,,,
nixondo01,1987,1,SEA,AL,CF,32,31,756,75,1,0,0,,,,,
nixondo01,1987,1,SEA,AL,LF,1,0,6,0,0,0,0,,,,,
nixonot01,1987,1,CLE,AL,CF,7,4,132,14,0,0,0,,,,,
nixonot01,1987,1,CLE,AL,LF,11,0,53,6,0,0,0,,,,,
nokesma01,1987,1,DET,AL,LF,3,2,64,3,0,0,0,,,,,
nokesma01,1987,1,DET,AL,RF,1,1,33,2,0,0,0,,,,,
obriepe03,1987,1,TEX,AL,RF,2,0,6,0,0,0,0,,,,,
oneilpa01,1987,1,CIN,NL,CF,10,7,181,16,0,0,0,,,,,
oneilpa01,1987,1,CIN,NL,LF,14,14,316,30,0,2,0,,,,,
oneilpa01,1987,1,CIN,NL,RF,22,9,341,27,2,2,0,,,,,
oquenjo01,1987,1,SLN,NL,CF,3,3,72,9,1,0,0,,,,,
oquenjo01,1987,1,SLN,NL,LF,8,4,140,11,0,0,0,,,,,
oquenjo01,1987,1,SLN,NL,RF,37,17,494,43,3,0,1,,,,,
pacioji01,1987,1,ML4,AL,LF,4,4,102,6,0,0,0,,,,,
pacioji01,1987,1,ML4,AL,RF,1,0,6,1,0,0,0,,,,,
pacioto01,1987,1,TEX,AL,LF,8,5,147,15,0,1,0,,,,,
pacioto01,1987,1,TEX,AL,RF,5,2,69,3,0,0,0,,,,,
palmera01,1987,1,CHN,NL,LF,44,33,924,67,1,0,1,,,,,
palmera01,1987,1,CHN,NL,RF,2,1,12,1,0,0,0,,,,,
pankoji01,1987,1,HOU,NL,LF,6,5,126,12,3,0,0,,,,,
parkeda01,1987,1,CIN,NL,RF,142,141,3634,275,12,10,3,,,,,
parrila01,1987,1,TEX,AL,LF,1,0,6,0,0,0,0,,,,,
parsoca01,1987,1,CLE,AL,CF,1,0,3,0,0,0,0,,,,,
parsoca01,1987,1,CLE,AL,RF,1,0,3,1,0,0,0,,,,,
pasquda01,1987,1,NYA,AL,LF,61,49,1343,112,1,2,0,,,,,
pasquda01,1987,1,NYA,AL,RF,14,11,294,21,1,0,0,,,,,
penato01,1987,1,SLN,NL,RF,2,2,45,3,0,0,0,,,,,
perryge01,1987,1,ATL,NL,LF,7,6,160,9,0,0,0,,,,,
petrage01,1987,1,TEX,AL,LF,1,0,3,0,0,1,0,,,,,
petrage01,1987,1,TEX,AL,RF,2,0,9,2,0,0,0,,,,,
pettiga01,1987,1,CAL,AL,CF,131,108,2972,344,2,7,2,,,,,
phillto02,1987,1,OAK,AL,LF,1,0,15,1,0,0,0,,,,,
phillto02,1987,1,OAK,AL,RF,1,0,5,1,0,0,0,,,,,
polonlu01,1987,1,OAK,AL,CF,69,63,1633,153,1,4,1,,,,,
polonlu01,1987,1,OAK,AL,LF,35,29,754,73,1,1,0,,,,,
polonlu01,1987,1,OAK,AL,RF,8,3,126,8,0,0,0,,,,,
powelal01,1987,1,MON,NL,LF,10,9,237,13,0,0,0,,,,,
powelal01,1987,1,MON,NL,RF,1,0,12,0,0,0,0,,,,,
puckeki01,1987,1,MIN,AL,CF,147,147,3820,342,9,5,2,,,,,
puhlte01,1987,1,HOU,NL,CF,5,0,24,2,0,0,0,,,,,
puhlte01,1987,1,HOU,NL,LF,28,14,433,37,0,1,0,,,,,
puhlte01,1987,1,HOU,NL,RF,9,2,78,9,0,0,0,,,,,
raineti01,1987,1,MON,NL,LF,139,139,3700,290,10,4,1,,,,,
ramsemi02,1987,1,LAN,NL,CF,38,34,917,69,2,2,0,,,,,
ramsemi02,1987,1,LAN,NL,LF,4,0,18,2,0,0,0,,,,,
ramsemi02,1987,1,LAN,NL,RF,1,0,6,0,0,0,0,,,,,
readyra01,1987,1,SDN,NL,LF,16,10,279,30,1,0,0,,,,,
redusga01,1987,1,CHA,AL,CF,19,12,333,40,1,1,1,,,,,
redusga01,1987,1,CHA,AL,LF,98,90,2386,188,11,5,3,,,,,
redusga01,1987,1,CHA,AL,RF,20,17,506,35,1,0,0,,,,,
reidje01,1987,1,SFN,NL,LF,1,0,3,0,0,0,0,,,,,
reidje01,1987,1,SFN,NL,RF,2,1,33,3,0,0,0,,,,,
reynorj01,1987,1,PIT,NL,LF,28,19,547,35,0,0,0,,,,,
reynorj01,1987,1,PIT,NL,RF,72,60,1670,97,7,1,2,,,,,
riceji01,1987,1,BOS,AL,LF,94,94,2439,155,12,4,2,,,,,
roeniga01,1987,1,ATL,NL,LF,40,35,850,55,0,2,0,,,,,
roeniga01,1987,1,ATL,NL,RF,4,2,54,5,0,0,0,,,,,
roeniro01,1987,1,PHI,NL,CF,15,5,177,15,1,0,0,,,,,
roeniro01,1987,1,PHI,NL,LF,9,0,47,3,0,0,0,,,,,
roeniro01,1987,1,PHI,NL,RF,4,2,75,8,0,1,0,,,,,
romanto01,1987,1,MON,NL,LF,3,0,15,0,0,0,0,,,,,
rominke01,1987,1,BOS,AL,CF,4,2,81,8,0,0,0,,,,,
rominke01,1987,1,BOS,AL,LF,1,0,3,0,0,0,0,,,,,
rominke01,1987,1,BOS,AL,RF,3,3,75,2,1,0,1,,,,,
roystje01,1987,1,CHA,AL,LF,13,9,240,22,1,0,0,,,,,
roystje01,1987,2,NYA,AL,LF,1,1,24,0,0,0,0,,,,,
russejo02,1987,1,PHI,NL,LF,10,10,241,22,0,1,0,,,,,
ryalma01,1987,1,CAL,AL,LF,6,2,60,2,0,1,0,,,,,
ryalma01,1987,1,CAL,AL,RF,15,8,231,19,0,0,0,,,,,
salasma01,1987,2,NYA,AL,LF,1,0,3,0,0,0,0,,,,,
salazlu01,1987,1,SDN,NL,CF,6,3,84,7,0,0,0,,,,,
salazlu01,1987,1,SDN,NL,LF,4,0,24,0,0,0,0,,,,,
salazlu01,1987,1,SDN,NL,RF,2,2,42,0,0,0,0,,,,,
sanchal01,1987,1,OAK,AL,RF,1,1,15,1,0,0,0,,,,,
saxst01,1987,1,LAN,NL,LF,1,0,3,1,0,0,0,,,,,
seitzke01,1987,1,KCA,AL,LF,3,2,60,2,0,0,0,,,,,
sheetla01,1987,1,BAL,AL,LF,72,66,1695,126,1,4,1,,,,,
sheetla01,1987,1,BAL,AL,RF,58,55,1408,105,4,2,1,,,,,
shelbjo01,1987,1,BAL,AL,CF,4,1,51,3,0,0,0,,,,,
shelbjo01,1987,1,BAL,AL,RF,15,7,218,23,1,0,0,,,,,
shelbjo01,1987,2,LAN,NL,CF,117,117,3129,268,7,8,3,,,,,
sheripa01,1987,1,DET,AL,CF,26,15,433,46,2,0,0,,,,,
sheripa01,1987,1,DET,AL,RF,124,86,2518,189,4,6,1,,,,,
sierrru01,1987,1,TEX,AL,CF,4,1,45,1,0,0,0,,,,,
sierrru01,1987,1,TEX,AL,RF,156,155,4075,270,17,11,6,,,,,
simmone01,1987,1,BAL,AL,RF,13,12,300,24,2,0,1,,,,,
smithlo01,1987,1,KCA,AL,LF,32,31,832,51,2,5,0,,,,,
snydeco02,1987,1,CLE,AL,LF,15,12,310,16,1,0,0,,,,,
snydeco02,1987,1,CLE,AL,RF,134,122,3219,267,16,9,3,,,,,
stanlmi02,1987,1,TEX,AL,LF,1,0,6,1,0,0,0,,,,,
steelji01,1987,1,SDN,NL,CF,6,4,84,3,0,0,0,,,,,
steelji01,1987,1,SDN,NL,LF,17,2,160,14,1,0,0,,,,,
steelji01,1987,1,SDN,NL,RF,7,0,64,4,0,1,0,,,,,
stoneje01,1987,1,PHI,NL,CF,5,3,99,2,0,0,0,,,,,
stoneje01,1987,1,PHI,NL,LF,20,18,416,32,3,0,1,,,,,
stoneje01,1987,1,PHI,NL,RF,1,0,3,0,0,0,0,,,,,
strawda01,1987,1,NYN,NL,RF,151,149,3889,271,6,8,3,,,,,
stubbfr01,1987,1,LAN,NL,LF,13,10,243,17,0,0,0,,,,,
stubbfr01,1987,1,LAN,NL,RF,6,6,150,11,1,0,0,,,,,
tartada01,1987,1,KCA,AL,RF,150,149,3869,227,8,6,1,,,,,
thompmi02,1987,1,PHI,NL,CF,145,123,3322,343,3,4,1,,,,,
thompmi02,1987,1,PHI,NL,LF,1,0,9,2,0,0,0,,,,,
thompmi02,1987,1,PHI,NL,RF,1,1,18,1,0,0,0,,,,,
thornlo01,1987,1,TOR,AL,LF,4,0,21,0,0,0,0,,,,,
thurmga01,1987,1,KCA,AL,CF,6,4,120,11,0,0,0,,,,,
thurmga01,1987,1,KCA,AL,LF,22,21,531,51,5,2,1,,,,,
tolmati01,1987,1,DET,AL,LF,2,1,39,1,0,0,0,,,,,
tolmati01,1987,1,DET,AL,RF,5,3,93,7,0,0,0,,,,,
trevial01,1987,1,LAN,NL,LF,1,1,18,0,0,0,0,,,,,
trevial01,1987,1,LAN,NL,RF,1,0,6,1,0,0,0,,,,,
valleda01,1987,1,SEA,AL,RF,1,0,3,0,0,0,0,,,,,
vanslan01,1987,1,PIT,NL,CF,114,105,2886,288,8,2,4,,,,,
vanslan01,1987,1,PIT,NL,RF,37,31,833,44,2,2,2,,,,,
venabma01,1987,1,CIN,NL,CF,4,1,45,3,0,0,0,,,,,
walkech01,1987,1,CHN,NL,CF,3,2,60,5,0,0,0,,,,,
walkech01,1987,1,CHN,NL,LF,25,19,537,29,0,1,0,,,,,
walkech01,1987,1,CHN,NL,RF,5,2,81,1,0,0,0,,,,,
wallety01,1987,1,HOU,NL,CF,2,0,9,2,0,0,0,,,,,
wallety01,1987,1,HOU,NL,LF,1,0,4,0,0,0,0,,,,,
wallide01,1987,1,HOU,NL,LF,6,4,102,7,1,0,0,,,,,
wallide01,1987,1,HOU,NL,RF,2,2,47,1,0,0,0,,,,,
wardga01,1987,1,NYA,AL,CF,30,25,642,81,1,1,0,,,,,
wardga01,1987,1,NYA,AL,LF,69,53,1450,108,1,2,0,,,,,
wardga01,1987,1,NYA,AL,RF,5,5,126,8,0,0,0,,,,,
washicl01,1987,1,NYA,AL,CF,69,61,1590,165,3,2,1,,,,,
washicl01,1987,1,NYA,AL,LF,2,2,36,2,0,0,0,,,,,
washicl01,1987,1,NYA,AL,RF,1,1,27,0,0,0,0,,,,,
washiro01,1987,1,BAL,AL,LF,2,1,29,1,0,0,0,,,,,
weaveji03,1987,1,SEA,AL,CF,2,0,21,2,0,0,0,,,,,
weaveji03,1987,1,SEA,AL,LF,1,0,6,0,0,0,0,,,,,
weaveji03,1987,1,SEA,AL,RF,2,1,30,2,1,0,0,,,,,
webstmi01,1987,1,MON,NL,RF,153,147,3926,268,8,5,0,,,,,
whitede03,1987,1,CAL,AL,CF,64,52,1355,169,3,5,1,,,,,
whitede03,1987,1,CAL,AL,LF,6,3,93,12,0,0,0,,,,,
whitede03,1987,1,CAL,AL,RF,120,100,2756,237,13,4,2,,,,,
wiggial01,1987,1,BAL,AL,LF,5,2,71,8,0,1,0,,,,,
willike02,1987,1,CHA,AL,CF,111,105,2786,297,6,6,3,,,,,
willike02,1987,1,CHA,AL,RF,4,2,84,8,0,0,0,,,,,
willire01,1987,1,LAN,NL,CF,6,5,113,8,0,0,0,,,,,
willire01,1987,1,LAN,NL,LF,16,0,84,8,0,1,0,,,,,
willire01,1987,1,LAN,NL,RF,9,3,88,5,0,1,0,,,,,
wilsogl01,1987,1,PHI,NL,RF,154,148,3958,315,19,11,2,,,,,
wilsomo01,1987,1,NYN,NL,CF,88,62,1755,174,2,5,1,,,,,
wilsomo01,1987,1,NYN,NL,LF,20,7,235,20,0,2,0,,,,,
wilsomo01,1987,1,NYN,NL,RF,14,7,243,13,1,1,1,,,,,
wilsota01,1987,1,CAL,AL,LF,4,1,27,1,0,0,0,,,,,
wilsowi02,1987,1,KCA,AL,CF,143,142,3664,342,3,1,1,,,,,
winfida01,1987,1,NYA,AL,RF,145,142,3790,253,6,3,1,,,,,
winnihe01,1987,1,MON,NL,CF,131,82,2561,224,5,6,1,,,,,
worreto01,1987,1,SLN,NL,RF,1,0,1,0,0,0,0,,,,,
wynnema01,1987,1,SDN,NL,CF,40,26,690,59,1,1,0,,,,,
wynnema01,1987,1,SDN,NL,LF,33,13,448,37,1,1,0,,,,,
wynnema01,1987,1,SDN,NL,RF,5,1,49,4,0,0,0,,,,,
youngge02,1987,1,HOU,NL,CF,67,64,1717,141,5,3,1,,,,,
youngjo02,1987,1,SFN,NL,CF,1,0,3,0,0,0,0,,,,,
youngjo02,1987,1,SFN,NL,LF,9,7,128,2,0,0,0,,,,,
youngjo02,1987,1,SFN,NL,RF,14,7,213,19,1,0,0,,,,,
youngmi01,1987,1,BAL,AL,CF,7,3,98,9,0,1,0,,,,,
youngmi01,1987,1,BAL,AL,LF,54,51,1352,109,0,2,0,,,,,
yountro01,1987,1,ML4,AL,CF,150,149,3919,377,4,5,2,,,,,
abnersh01,1988,1,SDN,NL,CF,11,10,228,25,0,0,0,,,,,
abnersh01,1988,1,SDN,NL,LF,10,0,59,0,0,0,0,,,,,
abnersh01,1988,1,SDN,NL,RF,17,14,392,30,1,1,1,,,,,
adducji01,1988,1,ML4,AL,LF,16,5,210,20,0,0,0,,,,,
adducji01,1988,1,ML4,AL,RF,9,4,155,10,1,1,0,,,,,
aldremi01,1988,1,SFN,NL,CF,7,4,114,13,0,0,0,,,,,
aldremi01,1988,1,SFN,NL,LF,83,61,1687,149,2,2,1,,,,,
aldremi01,1988,1,SFN,NL,RF,40,28,711,51,3,2,0,,,,,
anderbr01,1988,1,BOS,AL,CF,17,17,450,39,0,1,0,,,,,
anderbr01,1988,1,BOS,AL,RF,25,24,636,48,3,0,1,,,,,
anderbr01,1988,2,BAL,AL,CF,49,43,1171,154,1,3,0,,,,,
armasto01,1988,1,CAL,AL,CF,36,29,759,80,2,2,1,,,,,
armasto01,1988,1,CAL,AL,LF,74,56,1548,112,3,1,0,,,,,
armasto01,1988,1,CAL,AL,RF,10,6,198,17,0,0,0,,,,,
baineha01,1988,1,CHA,AL,RF,10,9,247,16,2,2,0,,,,,
barfije01,1988,1,TOR,AL,CF,13,10,246,33,2,0,1,,,,,
barfije01,1988,1,TOR,AL,RF,132,116,3159,294,9,4,4,,,,,
basske01,1988,1,HOU,NL,RF,147,137,3675,265,7,6,1,,,,,
beanbi01,1988,1,DET,AL,CF,2,1,27,3,0,0,0,,,,,
beanbi01,1988,1,DET,AL,RF,3,0,9,0,0,0,0,,,,,
beanebi01,1988,1,DET,AL,CF,1,0,3,1,0,0,0,,,,,
beanebi01,1988,1,DET,AL,LF,4,2,60,4,0,0,0,,,,,
beanebi01,1988,1,DET,AL,RF,1,0,3,0,0,0,0,,,,,
bellge02,1988,1,TOR,AL,LF,149,147,3813,251,8,15,1,,,,,
beniqju01,1988,1,TOR,AL,LF,1,0,6,0,0,0,0,,,,,
benzito01,1988,1,BOS,AL,LF,5,2,90,9,0,0,0,,,,,
benzito01,1988,1,BOS,AL,RF,43,40,927,72,0,1,0,,,,,
bergmda01,1988,1,DET,AL,LF,13,11,252,20,0,0,0,,,,,
bicheda01,1988,1,CAL,AL,CF,17,13,321,36,2,1,0,,,,,
bicheda01,1988,1,CAL,AL,LF,3,2,51,6,0,0,0,,,,,
bicheda01,1988,1,CAL,AL,RF,5,0,21,2,0,0,0,,,,,
blockte01,1988,1,ATL,NL,CF,61,59,1517,166,1,1,0,,,,,
bondsba01,1988,1,PIT,NL,CF,3,0,12,0,0,0,0,,,,,
bondsba01,1988,1,PIT,NL,LF,135,129,3402,288,5,6,0,,,,,
bosleth01,1988,1,KCA,AL,CF,4,0,21,1,0,0,0,,,,,
bosleth01,1988,1,KCA,AL,LF,1,1,27,1,0,0,0,,,,,
bosleth01,1988,1,KCA,AL,RF,1,0,6,2,0,0,0,,,,,
bosleth01,1988,2,CAL,AL,LF,24,18,503,53,0,2,0,,,,,
bosleth01,1988,2,CAL,AL,RF,2,1,39,4,0,0,0,,,,,
bostoda01,1988,1,CHA,AL,CF,43,39,963,114,1,5,0,,,,,
bostoda01,1988,1,CHA,AL,LF,44,32,989,78,3,5,2,,,,,
bostoda01,1988,1,CHA,AL,RF,1,0,3,0,0,0,0,,,,,
bradlph01,1988,1,PHI,NL,CF,3,0,9,1,1,0,0,,,,,
bradlph01,1988,1,PHI,NL,LF,153,151,3889,294,14,3,2,,,,,
bradlph01,1988,1,PHI,NL,RF,1,0,9,2,0,0,0,,,,,
bradlsc01,1988,1,SEA,AL,RF,4,4,90,10,0,0,0,,,,,
bragggl01,1988,1,ML4,AL,RF,54,54,1422,136,2,3,0,,,,,
brantmi01,1988,1,SEA,AL,CF,49,45,1091,113,0,0,0,,,,,
brantmi01,1988,1,SEA,AL,LF,118,94,2588,206,5,6,1,,,,,
brantmi01,1988,1,SEA,AL,RF,4,3,78,5,0,0,0,,,,,
brilegr01,1988,1,SEA,AL,LF,11,10,261,14,0,1,0,,,,,
brookhu01,1988,1,MON,NL,RF,149,149,3785,267,9,9,2,,,,,
browebo01,1988,1,TEX,AL,CF,33,27,693,56,0,1,0,,,,,
browebo01,1988,1,TEX,AL,LF,26,16,488,43,2,2,1,,,,,
browebo01,1988,1,TEX,AL,RF,4,1,57,5,0,0,0,,,,,
brownmi02,1988,1,CAL,AL,LF,18,12,336,31,2,1,0,,,,,
brownmi02,1988,1,CAL,AL,RF,2,1,44,2,0,1,0,,,,,
brunato01,1988,1,MIN,AL,LF,1,1,24,2,0,0,0,,,,,
brunato01,1988,1,MIN,AL,RF,12,12,315,17,0,3,0,,,,,
brunato01,1988,2,SLN,NL,LF,1,0,7,0,0,0,0,,,,,
brunato01,1988,2,SLN,NL,RF,143,143,3805,267,9,1,0,,,,,
buhneja01,1988,1,NYA,AL,CF,16,14,376,45,2,2,0,,,,,
