,shopname,num_customers,num_likes,fraction_likes,owner_idx,mus,sigmas,logit_p,num_favs
101867,Scaly lavender stoat,0,0,,8,1.8337371825850193,1.20746328,2.677646013961264,0
101868,Scaly pear salamander,0,0,,8,1.8337371825850193,1.20746328,-0.36237553932604216,0
101869,Snippy platinum butterfly,332,93,0.28012048192771083,7,1.323849017775678,0.16748833,1.36401680805492,262
101870,Seedy tangerine coati,15,1,0.06666666666666667,2,-0.6414514981355559,0.30978955,-0.5586042437850811,6
101871,Crabby green drever,0,0,,6,1.4260677745360415,0.18131425,1.492306413614551,0
101872,Fuzzy ruby pinscher,0,0,,8,1.8337371825850193,1.20746328,1.4043294612984922,0
101873,Skanky mustard harrier,0,0,,2,-0.6414514981355559,0.30978955,-0.5296782668464768,0
101874,Clammy bronze mau,35,8,0.22857142857142856,8,1.8337371825850193,1.20746328,2.850364543364125,33
101875,Flimsy cyan affenpinscher,0,0,,8,1.8337371825850193,1.20746328,2.671374968877657,0
101876,Homey green millipede,0,0,,1,0.10362242194528844,0.60319852,0.5693514069270394,0
101877,Hazy burgundy cassowary,0,0,,8,1.8337371825850193,1.20746328,1.8545789997792326,0
101878,Sickly olivine binturong,248,61,0.24596774193548387,8,1.8337371825850193,1.20746328,2.4447830172637706,221
101879,Wimpy yellow hippopotamus,212,51,0.24056603773584906,8,1.8337371825850193,1.20746328,1.7148034943735013,182
101880,Droopy aqua kiwi,81,27,0.3333333333333333,4,-0.24255405640856506,0.14264645,-0.2679582538917645,36
101881,Baggy heliotrope clam,400,97,0.2425,8,1.8337371825850193,1.20746328,1.8733598897135266,348
101882,Lanky black ant,1,0,0.0,8,1.8337371825850193,1.20746328,3.036075564738751,1
101883,Craggy coral drever,0,0,,8,1.8337371825850193,1.20746328,1.4659506762830914,0
101884,Wiggy yellow eagle,0,0,,6,1.4260677745360415,0.18131425,1.3411767294170966,0
101885,Flabby chocolate dhole,8,1,0.125,8,1.8337371825850193,1.20746328,1.9160602292566307,7
101886,Droopy apricot hamster,411,107,0.26034063260340634,2,-0.6414514981355559,0.30978955,-0.4161414946964769,180
101887,Muzzy sangria foxhound,65,16,0.24615384615384617,0,-0.06291694673634798,0.21505173,0.09899465356393417,42
101888,Muggy salmon wrasse,4,0,0.0,8,1.8337371825850193,1.20746328,1.4752190471017979,3
101889,Snazzy asparagus tuatara,109,25,0.22935779816513763,8,1.8337371825850193,1.20746328,1.7550610132450688,100
101890,Cheeky olivine greyhound,105,18,0.17142857142857143,8,1.8337371825850193,1.20746328,0.4825000469977534,65
101891,Cloudy corn mongrel,31,7,0.22580645161290322,3,-0.8024729479326377,0.16837932,-0.5150212253310873,8
101892,Gimpy malachite turkey,7,2,0.2857142857142857,8,1.8337371825850193,1.20746328,-0.5629134945129324,4
101893,Woozy copper ostrich,0,0,,8,1.8337371825850193,1.20746328,1.6456716027179814,0
101894,Stinky taupe cassowary,405,109,0.2691358024691358,8,1.8337371825850193,1.20746328,1.5676239423308556,334
101895,Hilly mustard zebra,506,123,0.24308300395256918,8,1.8337371825850193,1.20746328,2.9678547582763706,474
101896,Squirrely teal moth,8,0,0.0,8,1.8337371825850193,1.20746328,1.4066071372599984,8
101897,Snappy periwinkle catfish,0,0,,8,1.8337371825850193,1.20746328,0.468101153630901,0
101898,Snazzy lilac moorhen,487,138,0.28336755646817247,3,-0.8024729479326377,0.16837932,-0.8345072709794352,148
101899,Lousy purple emu,0,0,,5,-0.75417445104767,0.54077756,-1.2707085532303115,0
101900,Tacky pink bison,1,0,0.0,1,0.10362242194528844,0.60319852,-0.007117533782357438,1
101901,Sloppy flax gorilla,22,3,0.13636363636363635,8,1.8337371825850193,1.20746328,2.5851169757563497,20
101902,Randy cornflower whippet,3,1,0.3333333333333333,8,1.8337371825850193,1.20746328,3.321302935230191,3
101903,Craggy ivory ocelot,0,0,,8,1.8337371825850193,1.20746328,2.7484441844075422,0
101904,Fuzzy cinnabar malamute,1,0,0.0,8,1.8337371825850193,1.20746328,1.255573128549047,1
101905,Ugly grey crane,200,47,0.235,8,1.8337371825850193,1.20746328,0.06687571232275324,112
101906,Chewy coral hare,467,118,0.25267665952890794,8,1.8337371825850193,1.20746328,1.5213803070692116,393
101907,Muggy coral guppy,269,82,0.3048327137546468,8,1.8337371825850193,1.20746328,2.722706722016249,243
101908,Hilly turquoise rabbit,0,0,,2,-0.6414514981355559,0.30978955,-0.6070426808194385,0
101909,Pokey khaki axolotl,508,120,0.23622047244094488,2,-0.6414514981355559,0.30978955,-0.9938041481495588,132
101910,Paltry buff lizard,24,3,0.125,8,1.8337371825850193,1.20746328,0.6503567941858768,12
101911,Greasy amethyst manatee,139,30,0.2158273381294964,8,1.8337371825850193,1.20746328,0.7793089819737276,97
101912,Craggy purple yak,0,0,,8,1.8337371825850193,1.20746328,2.8123482835661893,0
101913,Homey cyan bonobo,54,9,0.16666666666666666,8,1.8337371825850193,1.20746328,1.568040123021984,44
101914,Tacky wisteria chamois,0,0,,8,1.8337371825850193,1.20746328,3.53244326579191,0
101915,Sleazy cardinal tapir,0,0,,8,1.8337371825850193,1.20746328,2.9941552134053406,0
101916,Zippy orange gecko,58,8,0.13793103448275862,8,1.8337371825850193,1.20746328,1.9168906356671709,46
101917,Droopy charcoal iguana,0,0,,8,1.8337371825850193,1.20746328,1.3765308235597231,0
101918,Freaky coral chimpanzee,92,23,0.25,8,1.8337371825850193,1.20746328,2.4525205302420727,89
101919,Frumpy periwinkle mist,547,161,0.2943327239488117,8,1.8337371825850193,1.20746328,2.345070600987345,501
101920,Snippy emerald raccoon,0,0,,8,1.8337371825850193,1.20746328,3.5729169405545145,0
101921,Foggy ultramarine echidna,216,41,0.18981481481481483,8,1.8337371825850193,1.20746328,4.04656283774532,210
101922,Messy azure bee,6,0,0.0,8,1.8337371825850193,1.20746328,0.44728855683215407,6
101923,Wiggy scarlet caterpillar,54,14,0.25925925925925924,8,1.8337371825850193,1.20746328,2.395458933770265,48
101924,Messy fuchsia uakari,51,15,0.29411764705882354,3,-0.8024729479326377,0.16837932,-0.9944620527237862,15
101925,Leaky lime kangaroo,11,2,0.18181818181818182,8,1.8337371825850193,1.20746328,0.6387029936867781,10
101926,Stuffy heliotrope penguin,100,23,0.23,3,-0.8024729479326377,0.16837932,-0.801316968339505,33
101927,Seedy carmine sloth,0,0,,4,-0.24255405640856506,0.14264645,-0.11839887651967738,0
101928,Bumpy brass wildebeest,583,167,0.2864493996569468,0,-0.06291694673634798,0.21505173,-0.09332673508431395,286
101929,Skimpy indigo falcon,148,42,0.28378378378378377,8,1.8337371825850193,1.20746328,2.2972691605172857,138
101930,Pasty flax slug,1,0,0.0,3,-0.8024729479326377,0.16837932,-0.9313749838737806,1
101931,Geeky maroon shrew,0,0,,7,1.323849017775678,0.16748833,1.2892060685287619,0
101932,Cheeky cornflower terrier,0,0,,8,1.8337371825850193,1.20746328,0.9529613263164344,0
101933,Wheezy goldenrod coral,0,0,,8,1.8337371825850193,1.20746328,1.9389557278658385,0
101934,Blurry amaranth catfish,530,122,0.23018867924528302,8,1.8337371825850193,1.20746328,2.4359013490447823,484
101935,Hazy zucchini sloth,327,71,0.21712538226299694,0,-0.06291694673634798,0.21505173,0.4764974067306491,208
101936,Ugly pink affenpinscher,2,1,0.5,2,-0.6414514981355559,0.30978955,-0.6190865995171289,2
101937,Homey yellow anteater,254,72,0.28346456692913385,3,-0.8024729479326377,0.16837932,-0.8355157777189206,80
101938,Slaphappy goldenrod civet,124,27,0.21774193548387097,8,1.8337371825850193,1.20746328,-1.3384504972188092,24
101939,Thirsty seashell dingo,0,0,,2,-0.6414514981355559,0.30978955,-0.6186009725990818,0
101940,Skinny orchid gharial,12,0,0.0,8,1.8337371825850193,1.20746328,0.20872221566949967,7
101941,Lanky ecru affenpinscher,0,0,,8,1.8337371825850193,1.20746328,1.4855768717823319,0
101942,Gamy champagne squid,0,0,,8,1.8337371825850193,1.20746328,2.413488803599669,0
101943,Surly purple chinchilla,8,0,0.0,8,1.8337371825850193,1.20746328,1.3705236899253563,6
101944,Lovely cobalt lobster,84,20,0.23809523809523808,8,1.8337371825850193,1.20746328,0.7543015815048948,57
101945,Lumpy cream devil,33,7,0.21212121212121213,8,1.8337371825850193,1.20746328,-1.272955713742486,7
101946,Geeky blue owl,0,0,,8,1.8337371825850193,1.20746328,2.645709797578186,0
101947,Wiggy cardinal magpie,2,1,0.5,8,1.8337371825850193,1.20746328,0.5492487362083438,2
101948,Clammy tan dachsbracke,382,94,0.24607329842931938,8,1.8337371825850193,1.20746328,2.82806912814479,364
101949,Muzzy jade havanese,290,74,0.25517241379310346,8,1.8337371825850193,1.20746328,3.5931329528720144,281
101950,Stinky apricot duck,179,42,0.2346368715083799,8,1.8337371825850193,1.20746328,1.42572605062068,150
101951,Snoopy xanthic mole,25,6,0.24,8,1.8337371825850193,1.20746328,4.066218006313001,24
101952,Woozy platinum grouse,0,0,,8,1.8337371825850193,1.20746328,4.668202062522508,0
101953,Breezy sapphire termite,605,161,0.26611570247933886,8,1.8337371825850193,1.20746328,3.1654536434794966,571
101954,Sunny gold flamingo,0,0,,8,1.8337371825850193,1.20746328,0.4982277478490478,0
101955,Bluesy yellow whale,331,65,0.19637462235649547,8,1.8337371825850193,1.20746328,-0.18368329049550525,159
101956,Grumpy maroon zorse,2,0,0.0,4,-0.24255405640856506,0.14264645,-0.08661887705213886,1
101957,Woozy carmine coyote,46,10,0.21739130434782608,8,1.8337371825850193,1.20746328,1.3759537658155905,40
101958,Ready purple lobster,0,0,,8,1.8337371825850193,1.20746328,2.174030758966066,0
101959,Cloudy cornflower bulldog,0,0,,8,1.8337371825850193,1.20746328,1.5149785486438165,0
101960,Skimpy ivory discus,0,0,,0,-0.06291694673634798,0.21505173,-0.46362083113091934,0
101961,Bumpy aqua badger,1,0,0.0,8,1.8337371825850193,1.20746328,1.2426747832038465,1
101962,Geeky cinnabar ray,2,0,0.0,8,1.8337371825850193,1.20746328,1.9929223064765993,1
101963,Chewy burgundy spoonbill,289,75,0.25951557093425603,8,1.8337371825850193,1.20746328,2.04592360547004,257
101964,Skimpy beige mouse,34,3,0.08823529411764706,0,-0.06291694673634798,0.21505173,-0.06750081648635366,16
101965,Snazzy champagne bombay,0,0,,3,-0.8024729479326377,0.16837932,-0.727706031373251,0
101966,Slimy cream horse,0,0,,8,1.8337371825850193,1.20746328,1.3163425933935167,0
101967,Breezy lilac catfish,0,0,,0,-0.06291694673634798,0.21505173,0.23004030164345288,0
101968,Slimy lavender tarsier,0,0,,8,1.8337371825850193,1.20746328,1.1358181123690574,0
101969,Snazzy chocolate octopus,1,0,0.0,8,1.8337371825850193,1.20746328,0.8697371382354855,1
101970,Muggy pear mayfly,295,62,0.21016949152542372,8,1.8337371825850193,1.20746328,3.4356259497928887,283
101971,Snazzy lavender akita,467,119,0.25481798715203424,6,1.4260677745360415,0.18131425,1.2794206733384257,363
101972,Freaky sangria urchin,11,1,0.09090909090909091,8,1.8337371825850193,1.20746328,2.697623191864099,10
101973,Sickly razzmatazz mist,522,152,0.29118773946360155,8,1.8337371825850193,1.20746328,0.9558505821228788,379
101974,Trippy sapphire cockroach,134,32,0.23880597014925373,5,-0.75417445104767,0.54077756,-1.5166263601270755,21
101975,Lanky cream tarsier,45,14,0.3111111111111111,8,1.8337371825850193,1.20746328,2.9961749689475923,44
101976,Bumpy jade emu,2,0,0.0,8,1.8337371825850193,1.20746328,1.2674424955025183,2
101977,Cozy scarlet toad,181,46,0.2541436464088398,8,1.8337371825850193,1.20746328,1.9294939541670892,165
101978,Crabby malachite clam,0,0,,8,1.8337371825850193,1.20746328,-0.7559915779657347,0
101979,Skimpy platinum hippopotamus,23,5,0.21739130434782608,8,1.8337371825850193,1.20746328,-0.883089024154343,9
101980,Wimpy mauve cuttlefish,0,0,,8,1.8337371825850193,1.20746328,2.19327767339343,0
101981,Gloppy thistle sheep,31,6,0.1935483870967742,5,-0.75417445104767,0.54077756,-0.9263661635724272,6
101982,Tacky periwinkle termite,335,82,0.24477611940298508,1,0.10362242194528844,0.60319852,-0.24463625339671863,141
101983,Flimsy lime pinscher,0,0,,3,-0.8024729479326377,0.16837932,-0.5101016420602302,0
101984,Cranky cinnabar akita,380,102,0.26842105263157895,8,1.8337371825850193,1.20746328,2.870818076034281,355
101985,Muzzy denim booby,347,101,0.2910662824207493,8,1.8337371825850193,1.20746328,0.6816738112174026,230
101986,Trippy white bloodhound,0,0,,8,1.8337371825850193,1.20746328,2.3103858144562444,0
101987,Gimpy red bordeaux,0,0,,8,1.8337371825850193,1.20746328,0.11671516165231055,0
101988,Woolly cinnamon chin,13,0,0.0,8,1.8337371825850193,1.20746328,0.8197173640060329,9
101989,Queasy sepia loon,0,0,,8,1.8337371825850193,1.20746328,1.043563170665398,0
101990,Flaky ivory ocelot,200,40,0.2,8,1.8337371825850193,1.20746328,0.5238750321714181,124
101991,Sleepy red indri,31,6,0.1935483870967742,8,1.8337371825850193,1.20746328,2.171719541279344,27
101992,Shabby red lynx,0,0,,8,1.8337371825850193,1.20746328,2.258936452849568,0
101993,Breezy eggplant angora,0,0,,8,1.8337371825850193,1.20746328,3.27339667095872,0
101994,Pretty rose bordeaux,4,0,0.0,8,1.8337371825850193,1.20746328,-0.3560656126105415,1
101995,Squirrely sepia grouse,243,54,0.2222222222222222,8,1.8337371825850193,1.20746328,3.46703018799146,234
101996,Scummy taupe walrus,0,0,,8,1.8337371825850193,1.20746328,2.88093772437633,0
101997,Greasy linen dormouse,4,0,0.0,8,1.8337371825850193,1.20746328,0.44167344530369146,4
101998,Lumpy sangria zebra,1,0,0.0,8,1.8337371825850193,1.20746328,0.7248676252328705,1
101999,Sleazy coral bear,121,26,0.21487603305785125,8,1.8337371825850193,1.20746328,-0.284073118707064,48
102000,Geeky pink bird,183,49,0.2677595628415301,8,1.8337371825850193,1.20746328,0.11545391733832533,90
102001,Foggy sepia heron,6,1,0.16666666666666666,8,1.8337371825850193,1.20746328,2.352000955737998,6
102002,Snappy azure dolphin,0,0,,1,0.10362242194528844,0.60319852,-0.002963208139541651,0
102003,Jumpy ruby chicken,619,164,0.2649434571890145,8,1.8337371825850193,1.20746328,1.7520629976492823,534
102004,Cozy magnolia coati,28,6,0.21428571428571427,8,1.8337371825850193,1.20746328,2.050438533498584,27
102005,Ugly green ant,0,0,,8,1.8337371825850193,1.20746328,0.9671147025402989,0
102006,Paltry firebrick okapi,132,23,0.17424242424242425,7,1.323849017775678,0.16748833,1.1649125058922636,104
102007,Goopy gold kingfisher,315,81,0.2571428571428571,3,-0.8024729479326377,0.16837932,-0.8699783243137376,96
102008,Snappy yellow flounder,231,56,0.24242424242424243,8,1.8337371825850193,1.20746328,1.702170023163387,198
102009,Slaphappy turquoise terrier,84,15,0.17857142857142858,8,1.8337371825850193,1.20746328,0.7837401656137879,67
102010,Gummy cinnabar cassowary,8,1,0.125,8,1.8337371825850193,1.20746328,1.540200611700261,5
102011,Crabby beige gibbon,0,0,,8,1.8337371825850193,1.20746328,1.0077766414208251,0
102012,Flaky apricot kingfisher,7,2,0.2857142857142857,8,1.8337371825850193,1.20746328,2.1664482767989486,7
102013,Droopy seashell dugong,318,81,0.25471698113207547,8,1.8337371825850193,1.20746328,2.545028996417984,301
102014,Craggy brass cockroach,1,0,0.0,4,-0.24255405640856506,0.14264645,-0.11038857560694146,0
102015,Tacky cobalt beagle,21,7,0.3333333333333333,8,1.8337371825850193,1.20746328,2.4101869291319478,19
102016,Gamy vermilion meerkat,43,5,0.11627906976744186,8,1.8337371825850193,1.20746328,1.864501710057973,39
102017,Beady puce ragdoll,0,0,,1,0.10362242194528844,0.60319852,-0.6807545970031508,0
102018,Slaphappy maroon sponge,1,0,0.0,6,1.4260677745360415,0.18131425,1.47363199535531,1
102019,Sleepy sangria eel,2,0,0.0,8,1.8337371825850193,1.20746328,2.518460363523217,2
102020,Cheeky indigo woodlouse,13,2,0.15384615384615385,8,1.8337371825850193,1.20746328,2.819656179664384,11
102021,Slaphappy pear beagle,27,4,0.14814814814814814,8,1.8337371825850193,1.20746328,1.9247960268646187,24
102022,Lousy copper okapi,0,0,,8,1.8337371825850193,1.20746328,1.998349130486986,0
102023,Cheeky orange hound,58,14,0.2413793103448276,8,1.8337371825850193,1.20746328,2.7944347847882605,57
102024,Lumpy cerulean husky,409,107,0.2616136919315403,0,-0.06291694673634798,0.21505173,-0.3425875616382885,175
102025,Messy chestnut cichlid,214,60,0.2803738317757009,8,1.8337371825850193,1.20746328,-0.21220282590248019,93
102026,Seedy chestnut anteater,120,26,0.21666666666666667,8,1.8337371825850193,1.20746328,3.050211927557367,120
102027,Paltry fuchsia bordeaux,487,124,0.2546201232032854,8,1.8337371825850193,1.20746328,2.0258275540083126,423
102028,Sunny violet mastiff,3,0,0.0,0,-0.06291694673634798,0.21505173,-0.05264806499410194,2
102029,Sickly grey macaw,0,0,,8,1.8337371825850193,1.20746328,1.138284258659385,0
102030,Slaphappy rust echidna,396,93,0.23484848484848486,8,1.8337371825850193,1.20746328,3.335884062404732,371
102031,Crabby thistle boar,46,8,0.17391304347826086,6,1.4260677745360415,0.18131425,1.236516771165458,35
102032,Crabby puce albatross,2,0,0.0,8,1.8337371825850193,1.20746328,0.954181341862982,1
102033,Breezy eggplant capuchin,0,0,,8,1.8337371825850193,1.20746328,0.5322919885390711,0
102034,Crabby razzmatazz chameleon,1,0,0.0,4,-0.24255405640856506,0.14264645,0.0026582550424980034,0
102035,Flaky azure fox,366,90,0.2459016393442623,8,1.8337371825850193,1.20746328,1.005813748659787,260
102036,Baggy mauve collie,0,0,,7,1.323849017775678,0.16748833,1.1595010492006512,0
102037,Sleazy myrtle dalmatian,305,92,0.3016393442622951,2,-0.6414514981355559,0.30978955,-0.17082714419463713,147
102038,Cheeky carmine dolphin,618,178,0.28802588996763756,8,1.8337371825850193,1.20746328,6.221145446226557,616
102039,Tasty ruby chow,0,0,,2,-0.6414514981355559,0.30978955,-0.7306612470919969,0
102040,Craggy green mammoth,610,168,0.2754098360655738,5,-0.75417445104767,0.54077756,-0.4918675245853198,237
102041,Crappy tan salamander,0,0,,6,1.4260677745360415,0.18131425,1.4884858960089467,0
102042,Shabby ochre burmese,0,0,,8,1.8337371825850193,1.20746328,1.6971185646654632,0
102043,Bluesy cobalt vole,16,4,0.25,7,1.323849017775678,0.16748833,1.1384597342049945,15
102044,Lovely cobalt numbat,5,0,0.0,8,1.8337371825850193,1.20746328,1.2212440753275475,2
102045,Sleepy magnolia numbat,0,0,,8,1.8337371825850193,1.20746328,0.22180399963396025,0
102046,Squirrely heliotrope dollar,2,0,0.0,8,1.8337371825850193,1.20746328,1.0236583125077052,2
102047,Sloppy russet zebra,4,1,0.25,8,1.8337371825850193,1.20746328,1.6211628481630664,3
102048,Foggy goldenrod iguana,0,0,,8,1.8337371825850193,1.20746328,0.09682890177325554,0
102049,Crappy amethyst bat,3,0,0.0,8,1.8337371825850193,1.20746328,4.1992792699406385,3
102050,Hazy turquoise fox,51,5,0.09803921568627451,7,1.323849017775678,0.16748833,1.4485986636507382,44
102051,Squirrely black heron,0,0,,8,1.8337371825850193,1.20746328,2.7754256527810557,0
102052,Grumpy chartreuse oriole,29,2,0.06896551724137931,8,1.8337371825850193,1.20746328,-0.08308884361294555,17
102053,Skanky coral falcon,56,6,0.10714285714285714,0,-0.06291694673634798,0.21505173,0.02215315862084276,32
102054,Skinny corn rattlesnake,1,0,0.0,8,1.8337371825850193,1.20746328,1.3889834455090977,1
102055,Wiggy orchid drever,23,2,0.08695652173913043,8,1.8337371825850193,1.20746328,2.2071439222272033,16
102056,Silly amaranth beetle,63,6,0.09523809523809523,6,1.4260677745360415,0.18131425,1.3602929674459108,58
102057,Flaky orchid gar,48,4,0.08333333333333333,8,1.8337371825850193,1.20746328,2.6650759103297306,44
102058,Muzzy firebrick fowl,142,34,0.23943661971830985,5,-0.75417445104767,0.54077756,-1.586030290289379,19
102059,Lumpy peach ibis,35,7,0.2,8,1.8337371825850193,1.20746328,3.6041630786996794,33
102060,Stuffy vermilion shrew,13,2,0.15384615384615385,8,1.8337371825850193,1.20746328,1.0224276748603056,9
102061,Clammy tomato zebu,5,0,0.0,2,-0.6414514981355559,0.30978955,-0.651094761910759,3
102062,Ugly ultramarine urchin,523,130,0.248565965583174,0,-0.06291694673634798,0.21505173,0.1415125192767583,253
102063,Shaggy razzmatazz hamster,20,1,0.05,3,-0.8024729479326377,0.16837932,-0.8941891758187814,8
102064,Cozy silver forest,1,0,0.0,8,1.8337371825850193,1.20746328,3.048426941220571,1
102065,Slimy periwinkle numbat,148,40,0.2702702702702703,5,-0.75417445104767,0.54077756,-0.33197881565450904,59
102066,Tacky myrtle avocet,2,0,0.0,8,1.8337371825850193,1.20746328,1.2435543319628914,2
102067,Stuffy tangerine dalmatian,3,1,0.3333333333333333,8,1.8337371825850193,1.20746328,2.4377792386193926,3
102068,Homely cardinal coyote,1,0,0.0,7,1.323849017775678,0.16748833,0.980096254323708,0
102069,Tasty cerise hound,351,87,0.24786324786324787,8,1.8337371825850193,1.20746328,3.4048514990051197,339
102070,Freaky cerise stoat,0,0,,4,-0.24255405640856506,0.14264645,-0.30238555321257293,0
102071,Pasty champagne beagle,0,0,,8,1.8337371825850193,1.20746328,2.889235214212128,0
102072,Ugly ultramarine grasshopper,49,7,0.14285714285714285,8,1.8337371825850193,1.20746328,2.714338467619597,43
102073,Snoopy ecru numbat,0,0,,5,-0.75417445104767,0.54077756,-0.5031189677827657,0
102074,Randy orchid lion,1,0,0.0,2,-0.6414514981355559,0.30978955,-0.2660651023786319,1
102075,Pokey cardinal bordeaux,0,0,,8,1.8337371825850193,1.20746328,-0.017547232036595917,0
102076,Sunny gold moth,292,74,0.2534246575342466,8,1.8337371825850193,1.20746328,1.3892841183268636,242
102077,Baggy carmine chameleon,552,192,0.34782608695652173,8,1.8337371825850193,1.20746328,2.3440251835435286,513
102078,Sleepy champagne zonkey,0,0,,8,1.8337371825850193,1.20746328,0.7692940466932474,0
102079,Bumpy flax loon,0,0,,8,1.8337371825850193,1.20746328,1.3482077194686073,0
102080,Goopy lemon mandrill,252,78,0.30952380952380953,8,1.8337371825850193,1.20746328,2.2372999993708955,227
102081,Breezy jade buffalo,59,6,0.1016949152542373,8,1.8337371825850193,1.20746328,-0.518949012829609,23
102082,Scanty gold jellyfish,0,0,,7,1.323849017775678,0.16748833,1.5617371553401318,0
102083,Scanty white whale,0,0,,8,1.8337371825850193,1.20746328,0.6582882588826755,0
102084,Messy amethyst numbat,0,0,,6,1.4260677745360415,0.18131425,1.359826587156868,0
102085,Gummy pumpkin rat,0,0,,3,-0.8024729479326377,0.16837932,-0.9517525808012767,0
102086,Bluesy seashell dormouse,0,0,,6,1.4260677745360415,0.18131425,1.499333973379506,0
102087,Smelly maroon wolf,401,96,0.23940149625935161,8,1.8337371825850193,1.20746328,1.8927499192778765,355
102088,Snappy orchid elephant,604,182,0.30132450331125826,8,1.8337371825850193,1.20746328,2.3513705835993512,552
102089,Clammy violet squid,42,12,0.2857142857142857,8,1.8337371825850193,1.20746328,0.24501607129393177,27
102090,Thirsty ochre clam,0,0,,8,1.8337371825850193,1.20746328,-0.0988635968445446,0
102091,Skinny ochre bullfrog,99,23,0.23232323232323232,8,1.8337371825850193,1.20746328,1.3230773646900273,76
102092,Chewy corn shrew,2,0,0.0,8,1.8337371825850193,1.20746328,3.7804466487693054,2
102093,Cheeky cyan dachsbracke,32,4,0.125,3,-0.8024729479326377,0.16837932,-0.8849973561183749,7
102094,Thirsty lavender shark,0,0,,2,-0.6414514981355559,0.30978955,-0.3083433561785764,0
102095,Queasy chestnut monster,0,0,,1,0.10362242194528844,0.60319852,0.11958032899034465,0
102096,Seedy magnolia ragdoll,0,0,,8,1.8337371825850193,1.20746328,1.8282225395146892,0
102097,Hasty copper loon,343,91,0.2653061224489796,4,-0.24255405640856506,0.14264645,-0.01399227888210039,171
102098,Gloppy saffron butterfly,633,173,0.27330173775671407,8,1.8337371825850193,1.20746328,0.6018439691253674,411
102099,Crabby cerise zorse,1,0,0.0,8,1.8337371825850193,1.20746328,1.1144426975990798,1
102100,Sloppy champagne zebra,7,0,0.0,1,0.10362242194528844,0.60319852,0.7244711155019183,6
102101,Dorky indigo boar,12,1,0.08333333333333333,8,1.8337371825850193,1.20746328,3.5519034800504192,12
102102,Crabby scarlet gecko,5,1,0.2,8,1.8337371825850193,1.20746328,2.84855945369067,5
102103,Paltry apricot mayfly,67,16,0.23880597014925373,8,1.8337371825850193,1.20746328,0.21707819664403316,37
102104,Skimpy periwinkle tetra,0,0,,2,-0.6414514981355559,0.30978955,-0.8786792485997182,0
102105,Grumpy green chicken,0,0,,8,1.8337371825850193,1.20746328,2.6075448189075203,0
102106,Clammy burgundy coral,338,89,0.26331360946745563,8,1.8337371825850193,1.20746328,1.3700388509233674,275
102107,Chewy razzmatazz olm,338,101,0.2988165680473373,8,1.8337371825850193,1.20746328,2.553822962351693,315
102108,Cozy emerald heron,152,42,0.27631578947368424,8,1.8337371825850193,1.20746328,3.255654366950119,147
102109,Skinny auburn whippet,0,0,,8,1.8337371825850193,1.20746328,0.9936784106434938,0
102110,Lumpy malachite cattle,16,3,0.1875,8,1.8337371825850193,1.20746328,0.6679143311723899,12
102111,Gimpy chartreuse beaver,8,0,0.0,8,1.8337371825850193,1.20746328,1.6373571476947963,7
102112,Chewy scarlet wombat,4,0,0.0,6,1.4260677745360415,0.18131425,1.3962329607841446,3
102113,Scummy amber bracke,10,1,0.1,8,1.8337371825850193,1.20746328,1.719637280054009,7
102114,Smelly burgundy llama,640,188,0.29375,8,1.8337371825850193,1.20746328,2.680626941922995,598
102115,Muzzy aqua sponge,1,0,0.0,8,1.8337371825850193,1.20746328,2.360609362837809,1
102116,Beady apricot wolf,57,7,0.12280701754385964,8,1.8337371825850193,1.20746328,2.3874419217715044,51
102117,Homely taupe wolfhound,0,0,,8,1.8337371825850193,1.20746328,1.9721176350615632,0
102118,Flimsy vermilion paradise,0,0,,8,1.8337371825850193,1.20746328,1.1247942483130327,0
102119,Beady zucchini havanese,0,0,,8,1.8337371825850193,1.20746328,2.860501922853497,0
102120,Hazy scarlet bird,185,36,0.1945945945945946,8,1.8337371825850193,1.20746328,2.105791008501507,169
102121,Cozy indigo gharial,119,27,0.226890756302521,8,1.8337371825850193,1.20746328,2.8673449084440703,113
102122,Shaky smalt cockroach,208,42,0.20192307692307693,8,1.8337371825850193,1.20746328,3.813455962228555,203
102123,Homely amethyst bee,2,0,0.0,8,1.8337371825850193,1.20746328,1.7841472744893825,2
102124,Beady chocolate spaniel,14,5,0.35714285714285715,8,1.8337371825850193,1.20746328,-0.011194041144438227,6
102125,Sloppy white stoat,1,0,0.0,8,1.8337371825850193,1.20746328,-1.437944918314765,0
102126,Slaphappy cinnamon mongrel,0,0,,5,-0.75417445104767,0.54077756,-1.7032178589527354,0
102127,Lumpy saffron dolphin,0,0,,6,1.4260677745360415,0.18131425,1.514105584292595,0
102128,Stuffy beige leopard,37,9,0.24324324324324326,8,1.8337371825850193,1.20746328,2.7326487070412533,36
102129,Seedy orchid dingo,0,0,,8,1.8337371825850193,1.20746328,0.7572988466870221,0
102130,Squeaky auburn barracuda,3,0,0.0,8,1.8337371825850193,1.20746328,0.10624942086355937,2
102131,Seedy tomato gorilla,0,0,,8,1.8337371825850193,1.20746328,1.2487022773104934,0
102132,Sickly aquamarine sloth,287,60,0.20905923344947736,8,1.8337371825850193,1.20746328,3.206195749001086,275
102133,Lousy firebrick badger,599,161,0.2687813021702838,8,1.8337371825850193,1.20746328,1.488432237241355,491
102134,Snappy coral warthog,0,0,,8,1.8337371825850193,1.20746328,0.761828659520525,0
